name,count,collection,eod,eodnum,tops,th,gs_tops_mm,snd_shl,mean_gs_mm,max_gs_mm,ng,ar,depth_m,grain_size_mm
Pukearuhue,7,Mount Messenger,levee,3,16.896323,0.269455909,0.022961809,0,0.022961809,0.022961809,0.567915631,0.052132701,"16.8963,16.6269,","0.0230,0.0230,"
Pukearuhue,7,Mount Messenger,levee,3,16.62686709,0.057740552,0.112642453,1,0.112642453,0.112642453,0.567915631,0.052132701,"16.6269,16.5691,","0.1126,0.1126,"
Pukearuhue,7,Mount Messenger,levee,3,16.56912654,0.817991151,0.022961809,0,0.022961809,0.022961809,0.567915631,0.052132701,"16.5691,15.7511,","0.0230,0.0230,"
Pukearuhue,7,Mount Messenger,levee,3,15.75113539,0.07217569,0.161895941,1,0.161895941,0.161895941,0.567915631,0.052132701,"15.7511,15.6790,","0.1619,0.1619,"
Pukearuhue,7,Mount Messenger,levee,3,15.6789597,0.14435138,0.022961809,0,0.022961809,0.022961809,0.567915631,0.052132701,"15.6790,15.5346,","0.0230,0.0230,"
Pukearuhue,7,Mount Messenger,levee,3,15.53460832,0.07217569,0.164262079,1,0.164262079,0.164262079,0.567915631,0.052132701,"15.5346,15.4624,","0.1643,0.1643,"
Pukearuhue,7,Mount Messenger,levee,3,15.46243263,2.112857397,0.022961809,0,0.022961809,0.022961809,0.567915631,0.052132701,"15.4624,13.3496,","0.0230,0.0230,"
Pukearuhue,7,Mount Messenger,levee,3,13.34957523,0.082697406,0.363806582,1,0.363806582,0.363806582,0.567915631,0.052132701,"13.3496,13.2669,","0.3638,0.3638,"
Pukearuhue,7,Mount Messenger,levee,3,13.26687783,2.229924454,0.023868405,0,0.023868405,0.023868405,0.567915631,0.052132701,"13.2669,11.0370,","0.0239,0.0239,"
Pukearuhue,7,Mount Messenger,levee,3,11.03695337,0.080576362,0.16145323,1,0.16145323,0.16145323,0.567915631,0.052132701,"11.0370,10.9564,","0.1615,0.1615,"
Pukearuhue,7,Mount Messenger,levee,3,10.95637701,0.471947264,0.024994513,0,0.024994513,0.024994513,0.567915631,0.052132701,"10.9564,10.4844,","0.0250,0.0250,"
Pukearuhue,7,Mount Messenger,levee,3,10.48442975,0.076739392,0.367122214,1,0.367122214,0.367122214,0.567915631,0.052132701,"10.4844,10.4077,","0.3671,0.3671,"
Pukearuhue,7,Mount Messenger,levee,3,10.40769035,2.354173047,0.023873562,0,0.023873562,0.023873562,0.567915631,0.052132701,"10.4077,8.0535,","0.0239,0.0239,"
Pukearuhue,7,Mount Messenger,levee,3,8.053517308,0.057131271,0.362029941,1,0.362029941,0.362029941,0.567915631,0.052132701,"8.0535,7.9964,","0.3620,0.3620,"
Pukearuhue,7,Mount Messenger,levee,3,7.996386036,1.828736551,0.024574628,0,0.024574628,0.024574628,0.567915631,0.052132701,"7.9964,6.1676,","0.0246,0.0246,"
Pukearuhue,7,Mount Messenger,levee,3,6.167649486,0.163093386,0.03125,1,0.084722314,0.098545057,0.567915631,0.052132701,"6.1676,6.1545,6.1399,6.1058,6.0108,6.0074,6.0046,","0.0340,0.0683,0.0796,0.0845,0.0985,0.0937,0.0937,"
Pukearuhue,7,Mount Messenger,levee,3,6.0045561,0.014605378,0.024649635,0,0.024649635,0.024649635,0.567915631,0.052132701,"6.0046,5.9900,","0.0246,0.0246,"
Pukearuhue,7,Mount Messenger,levee,3,5.989950722,0.080329578,0.03125,0,0.066826656,0.092921856,0.567915631,0.052132701,"5.9900,5.9231,5.9159,5.9096,","0.0719,0.0929,0.0893,0.0893,"
Pukearuhue,7,Mount Messenger,levee,3,5.909621144,0.097369186,0.024649635,0,0.024649635,0.024649635,0.567915631,0.052132701,"5.9096,5.8123,","0.0246,0.0246,"
Pukearuhue,7,Mount Messenger,levee,3,5.812251958,0.092500726,0.020105489,0,0.03408188,0.046706757,0.567915631,0.052132701,"5.8123,5.7283,5.7234,5.7198,","0.0201,0.0467,0.0383,0.0383,"
Pukearuhue,7,Mount Messenger,levee,3,5.719751232,0.048684593,0.02394243,0,0.02394243,0.02394243,0.567915631,0.052132701,"5.7198,5.6711,","0.0239,0.0239,"
Pukearuhue,7,Mount Messenger,levee,3,5.671066639,0.094934956,0.03125,0,0.068517851,0.098545058,0.567915631,0.052132701,"5.6711,5.5870,5.5798,5.5761,","0.0751,0.0985,0.0955,0.0955,"
Pukearuhue,7,Mount Messenger,levee,3,5.576131683,0.088637224,0.02394243,0,0.02394243,0.02394243,0.567915631,0.052132701,"5.5761,5.4875,","0.0239,0.0239,"
Pukearuhue,7,Mount Messenger,levee,3,5.487494459,0.090376358,0.03125,0,0.052228613,0.067758556,0.567915631,0.052132701,"5.4875,5.4116,5.3999,5.3971,","0.0369,0.0678,0.0656,0.0656,"
Pukearuhue,7,Mount Messenger,levee,3,5.397118101,0.024426043,0.02453511,0,0.02453511,0.02453511,0.567915631,0.052132701,"5.3971,5.3727,","0.0245,0.0245,"
Pukearuhue,7,Mount Messenger,levee,3,5.372692058,0.229604803,0.083906352,1,0.098236639,0.109216826,0.567915631,0.052132701,"5.3727,5.1822,5.1583,5.1459,5.1431,","0.0839,0.1086,0.1092,0.1045,0.1045,"
Pukearuhue,7,Mount Messenger,levee,3,5.143087255,0.01709823,0.023828805,0,0.023828805,0.023828805,0.567915631,0.052132701,"5.1431,5.1260,","0.0238,0.0238,"
Pukearuhue,7,Mount Messenger,levee,3,5.125989025,0.129458027,0.029234964,1,0.075228437,0.114137218,0.567915631,0.052132701,"5.1260,5.0073,4.9965,","0.0292,0.1141,0.1141,"
Pukearuhue,7,Mount Messenger,levee,3,4.996530998,0.029311251,0.02453511,0,0.02453511,0.02453511,0.567915631,0.052132701,"4.9965,4.9672,","0.0245,0.0245,"
Pukearuhue,7,Mount Messenger,levee,3,4.967219747,0.267465169,0.109989393,1,0.258198641,0.397798338,0.567915631,0.052132701,"4.9672,4.7078,4.6998,","0.1100,0.3978,0.3978,"
Pukearuhue,7,Mount Messenger,levee,3,4.699754578,0.024426043,0.024356595,0,0.024356595,0.024356595,0.567915631,0.052132701,"4.6998,4.6753,","0.0244,0.0244,"
Pukearuhue,7,Mount Messenger,levee,3,4.675328535,0.129458027,0.088508739,1,0.111536136,0.130268818,0.567915631,0.052132701,"4.6753,4.5592,4.5459,","0.0885,0.1303,0.1303,"
Pukearuhue,7,Mount Messenger,levee,3,4.545870508,0.01709823,0.024003452,0,0.024003452,0.024003452,0.567915631,0.052132701,"4.5459,4.5288,","0.0240,0.0240,"
Pukearuhue,7,Mount Messenger,levee,3,4.528772278,0.161211883,0.08313738,1,0.08313738,0.08313738,0.567915631,0.052132701,"4.5288,4.3676,","0.0831,0.0831,"
Pukearuhue,7,Mount Messenger,levee,3,4.367560395,0.232919766,0.091059317,1,0.20055274,0.305377187,0.567915631,0.052132701,"4.3676,4.3546,4.3302,4.1476,4.1346,","0.0911,0.1037,0.1193,0.3054,0.3054,"
Pukearuhue,7,Mount Messenger,levee,3,4.13464063,0.018319532,0.024204616,0,0.024204616,0.024204616,0.567915631,0.052132701,"4.1346,4.1163,","0.0242,0.0242,"
Pukearuhue,7,Mount Messenger,levee,3,4.116321097,1.839136025,0.03125,1,0.167335997,0.19945206,0.567915631,0.052132701,"4.1163,4.0696,3.8358,3.7847,3.7408,3.6653,2.6472,2.3063,2.2772,","0.0669,0.0791,0.1433,0.1588,0.1624,0.1624,0.1909,0.1995,0.1995,"
Pukearuhue,7,Mount Messenger,levee,3,2.277185072,0.159896166,0.029075418,1,0.074677758,0.110832924,0.567915631,0.052132701,"2.2772,2.1358,2.1173,","0.0291,0.1108,0.1108,"
Pukearuhue,7,Mount Messenger,levee,3,2.117288907,0.156968212,0.103503184,1,0.213889784,0.305377181,0.567915631,0.052132701,"2.1173,1.9750,1.9603,","0.1035,0.3054,0.3054,"
Pukearuhue,7,Mount Messenger,levee,3,1.960320695,0.03695263,0.023094256,0,0.023094256,0.023094256,0.567915631,0.052132701,"1.9603,1.9234,","0.0231,0.0231,"
Pukearuhue,7,Mount Messenger,levee,3,1.923368065,0.018476315,0.095950819,1,0.095950819,0.095950819,0.567915631,0.052132701,"1.9234,1.9049,","0.0960,0.0960,"
Pukearuhue,7,Mount Messenger,levee,3,1.90489175,0.162591573,0.023094256,0,0.023094256,0.023094256,0.567915631,0.052132701,"1.9049,1.7423,","0.0231,0.0231,"
Pukearuhue,7,Mount Messenger,levee,3,1.742300177,0.07390526,0.125369268,1,0.12589802,0.126497512,0.567915631,0.052132701,"1.7423,1.7193,1.6852,1.6684,","0.1254,0.1265,0.1256,0.1256,"
Pukearuhue,7,Mount Messenger,levee,3,1.668394917,0.088686312,0.014845304,0,0.014845304,0.014845304,0.567915631,0.052132701,"1.6684,1.5797,","0.0148,0.0148,"
Pukearuhue,7,Mount Messenger,levee,3,1.579708604,1.212046269,0.03125,1,0.103212205,0.154241688,0.567915631,0.052132701,"1.5797,1.2443,0.8132,0.4065,0.3821,0.3677,","0.0702,0.0883,0.1167,0.1542,0.1465,0.1465,"
Pukearuhue,7,Mount Messenger,levee,3,0.367662335,0.044343156,0.023094256,0,0.023094256,0.023094256,0.567915631,0.052132701,"0.3677,0.3233,","0.0231,0.0231,"
Pukearuhue,7,Mount Messenger,levee,3,0.323319179,0.131161165,0.11596214,1,0.26249481,0.403684623,0.567915631,0.052132701,"0.3233,0.1946,0.1922,","0.1160,0.4037,0.4037,"
Pukearuhue,7,Mount Messenger,levee,3,0.192158014,0.192158014,0.155378667,1,0.153944442,0.155378667,0.567915631,0.052132701,"0.1922,0.0307,0.0117,0.0007,0.0000,","0.1554,0.1537,0.1515,0.1451,0.1451,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,91.64117179,1.20532171,1.006770394,1,2.872588976,9.803527916,0.679475826,0.144578313,"91.6412,91.5826,91.5334,91.4701,91.3248,91.1397,90.9639,90.8069,90.7015,90.6687,90.6640,90.6499,90.6241,90.5679,90.5046,90.4359,","1.0068,1.3264,1.5012,1.6612,1.6990,1.6706,1.6706,1.7086,1.8801,2.1399,2.9824,3.9293,6.8389,8.0059,9.8035,9.8035,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,90.43585008,1.465331315,29.36791931,1,29.36791931,29.36791931,0.679475826,0.144578313,"90.4359,88.9705,","29.3679,29.3679,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,88.97051877,0.22245954,0.307006134,1,0.658574508,1.015270124,0.679475826,0.144578313,"88.9705,88.8883,88.8351,88.7771,88.7481,","0.3070,0.5117,0.7250,1.0153,1.0153,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,88.74805923,0.304672848,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"88.7481,88.4434,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,88.44338638,0.159590539,0.13152373,1,0.13152373,0.13152373,0.679475826,0.144578313,"88.4434,88.2838,","0.1315,0.1315,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,88.28379584,0.359151546,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"88.2838,87.9246,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,87.92464429,0.268023542,0.131588148,1,0.131588148,0.131588148,0.679475826,0.144578313,"87.9246,87.6566,","0.1316,0.1316,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,87.65662075,0.466127898,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"87.6566,87.1905,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,87.19049285,1.14783995,0.857820785,1,16.75921544,116.4913709,0.679475826,0.144578313,"87.1905,87.1614,87.1322,87.0390,86.8409,86.6311,86.4796,86.3223,86.2757,86.2466,86.2116,86.1301,86.0951,86.0427,","0.8578,1.3803,1.5438,1.6790,1.6790,1.6790,1.6556,1.8260,2.5546,12.2155,49.4888,107.1120,116.4914,116.4914,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,86.0426529,0.565180077,16.15955213,1,16.15955213,16.15955213,0.679475826,0.144578313,"86.0427,85.4775,","16.1596,16.1596,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,85.47747283,0.314636331,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"85.4775,85.1628,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,85.1628365,0.064092586,0.109705698,1,0.109705698,0.109705698,0.679475826,0.144578313,"85.1628,85.0987,","0.1097,0.1097,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,85.09874391,0.646752459,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"85.0987,84.4520,","0.0627,0.0627,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,84.45199145,0.069919185,137.786091,1,137.786091,137.786091,0.679475826,0.144578313,"84.4520,84.3821,","137.7861,137.7861,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,84.38207227,0.384957351,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"84.3821,83.9971,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,83.99711491,0.066302675,0.110369261,1,0.110369261,0.110369261,0.679475826,0.144578313,"83.9971,83.9308,","0.1104,0.1104,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,83.93081224,0.638916688,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"83.9308,83.2919,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,83.29189555,0.078357707,11.29713532,1,11.29713532,11.29713532,0.679475826,0.144578313,"83.2919,83.2135,","11.2971,11.2971,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,83.21353784,0.87398981,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"83.2135,82.3395,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,82.33954803,0.072330191,0.108783406,1,0.108783406,0.108783406,0.679475826,0.144578313,"82.3395,82.2672,","0.1088,0.1088,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,82.26721784,0.554531465,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"82.2672,81.7127,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,81.71268638,0.156715414,74.05563053,1,74.05563053,74.05563053,0.679475826,0.144578313,"81.7127,81.5560,","74.0556,74.0556,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,81.55597096,0.735356943,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"81.5560,80.8206,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,80.82061402,1.008722519,30.2260428,1,30.2260428,30.2260428,0.679475826,0.144578313,"80.8206,79.8119,","30.2260,30.2260,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,79.8118915,1.61324691,1.254588955,1,13.13021992,117.5774024,0.679475826,0.144578313,"79.8119,79.7646,79.6051,79.4810,79.3569,79.0378,78.7600,78.5828,78.4587,78.4350,78.3937,78.3286,78.2459,78.1986,","1.2546,1.5522,1.7142,1.7142,1.6428,1.6663,1.7142,1.7888,2.1208,4.0648,33.1934,88.5277,117.5774,117.5774,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,78.19864459,0.36046909,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"78.1986,77.8382,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,77.8381755,0.076821281,0.110855803,1,0.110855803,0.110855803,0.679475826,0.144578313,"77.8382,77.7614,","0.1109,0.1109,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,77.76135422,0.63229824,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"77.7614,77.1291,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,77.12905598,0.070911952,0.110855803,1,0.110855803,0.110855803,0.679475826,0.144578313,"77.1291,77.0581,","0.1109,0.1109,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,77.05814403,0.79107935,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"77.0581,76.2671,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,76.26706468,0.642318407,8.638593789,1,75.50065679,151.50969,0.679475826,0.144578313,"76.2671,76.1848,76.0178,75.8611,75.6813,75.6247,","8.6386,18.5639,51.0579,91.3573,151.5097,151.5097,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,75.62474627,0.67537988,10.52394488,1,76.62206403,151.50969,0.679475826,0.144578313,"75.6247,75.5323,75.4115,75.2650,75.1186,75.0081,74.9494,","10.5239,21.5263,40.8894,77.8185,115.4926,151.5097,151.5097,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,74.94936639,1.404235369,1600,1,1600,1600,0.679475826,0.144578313,"74.9494,73.5451,","1600.0000,1600.0000,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,73.54513102,2.952877921,0.80414996,1,35.91446123,121.6371093,0.679475826,0.144578313,"73.5451,73.5153,73.4854,73.4455,73.3459,73.0073,72.7484,72.5144,72.2355,72.0762,72.0463,72.0064,71.9268,71.8122,71.5832,71.2446,70.9458,70.7566,70.6869,70.5923,","0.8041,1.2075,1.4275,1.5708,1.6877,1.8350,1.8794,2.0680,2.3030,2.7226,3.3363,5.5442,13.7556,25.6153,55.0594,82.9661,100.4577,113.2166,121.6371,121.6371,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,70.5922531,1.73041233,31.0157775,1,31.0157775,31.0157775,0.679475826,0.144578313,"70.5923,68.8618,","31.0158,31.0158,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,68.86184077,1.729320408,1.495841041,1,118.8039373,278.9015879,0.679475826,0.144578313,"68.8618,68.8514,68.8236,68.7853,68.7296,68.6043,68.4581,68.2876,68.1589,68.1310,68.1310,68.0753,67.9605,67.8213,67.6542,67.4420,67.2819,67.1844,67.1325,","1.4958,1.8588,2.1787,2.3686,2.5323,2.6625,2.7530,3.0434,3.6576,6.6685,26.2538,77.3562,127.7142,175.4461,221.6958,258.7193,269.2151,278.9016,278.9016,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,67.13252036,0.153350719,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"67.1325,66.9792,","0.0628,0.0628,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.97916965,0.240979701,0.224985494,1,0.224985494,0.224985494,0.679475826,0.144578313,"66.9792,66.7382,","0.2250,0.2250,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.73818994,0.224549267,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"66.7382,66.5136,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.51364068,0.23550289,0.224985494,1,0.224985494,0.224985494,0.679475826,0.144578313,"66.5136,66.2781,","0.2250,0.2250,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.27813779,0.071198548,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"66.2781,66.2069,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.20693924,0.15882753,0.227963716,1,0.227963716,0.227963716,0.679475826,0.144578313,"66.2069,66.0481,","0.2280,0.2280,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,66.04811171,0.071198548,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"66.0481,65.9769,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,65.97691316,1.094104095,0.871784685,1,1.337416155,3.000979687,0.679475826,0.144578313,"65.9769,65.9167,65.6045,65.2978,65.2156,65.1554,65.1061,65.0513,65.0020,64.8828,","0.8718,0.9685,0.9685,0.9685,0.9685,1.0759,1.6175,2.3998,3.0010,3.0010,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,64.88280907,0.875268152,0.191402702,1,0.321566367,0.455095745,0.679475826,0.144578313,"64.8828,64.7131,64.4372,64.2038,64.0712,64.0075,","0.1914,0.2317,0.3186,0.4007,0.4551,0.4551,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,64.00754091,0.567598135,0.295138197,1,0.362462288,0.405805186,0.679475826,0.144578313,"64.0075,63.9492,63.7954,63.6150,63.5036,63.4399,","0.2951,0.3227,0.3483,0.3856,0.4058,0.4058,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,63.43994278,0.403153815,0.32266156,1,1.08990556,3.036156297,0.679475826,0.144578313,"63.4399,63.4081,63.3073,63.2331,63.2012,63.1747,63.1429,63.1164,63.0898,63.0368,","0.3227,0.3066,0.3106,0.3439,0.5651,0.9649,1.8010,2.6392,3.0362,3.0362,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,63.03678897,0.164444319,3.404938772,1,24.33826841,49.44422875,0.679475826,0.144578313,"63.0368,63.0103,62.9572,62.8989,62.8723,","3.4049,5.2546,17.8476,49.4442,49.4442,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,62.87234465,0.820895433,3.675356139,1,3.675356139,3.675356139,0.679475826,0.144578313,"62.8723,62.0514,","3.6754,3.6754,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,62.05144921,3.304129222,0.350558938,1,33.31159985,159.9008603,0.679475826,0.144578313,"62.0514,62.0145,61.9174,61.7694,61.5522,61.0714,60.6414,60.3779,60.1606,60.0265,60.0034,59.9942,59.9618,59.8277,59.7075,59.5781,59.3100,59.0511,58.8985,58.8292,58.7473,","0.3506,0.4281,0.4784,0.5228,0.5713,0.6900,0.7710,0.8333,0.9734,1.4678,1.9807,3.0201,4.9253,21.3203,39.6977,67.2694,98.1136,128.0654,146.3131,159.9009,159.9009,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,58.74731999,0.196262881,0.229474915,1,0.229474915,0.229474915,0.679475826,0.144578313,"58.7473,58.5511,","0.2295,0.2295,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,58.55105711,0.245205946,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"58.5511,58.3059,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,58.30585116,0.212503043,0.229403038,1,0.229403038,0.229403038,0.679475826,0.144578313,"58.3059,58.0933,","0.2294,0.2294,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,58.09334812,0.031167113,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"58.0933,58.0622,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,58.06218101,0.419339339,0.211418753,1,0.211418753,0.211418753,0.679475826,0.144578313,"58.0622,57.6428,","0.2114,0.2114,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,57.64284167,0.107668209,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"57.6428,57.5352,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,57.53517346,0.073667722,0.148423382,1,0.148423382,0.148423382,0.679475826,0.144578313,"57.5352,57.4615,","0.1484,0.1484,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,57.46150574,0.085001217,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"57.4615,57.3765,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,57.37650452,0.793344695,0.22630278,1,0.504707052,0.80762029,0.679475826,0.144578313,"57.3765,57.3595,57.3198,57.1753,57.0025,56.8693,56.7475,56.6483,56.6172,56.5832,","0.2263,0.2593,0.2833,0.3546,0.4592,0.5631,0.6767,0.7967,0.8076,0.8076,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,56.58315982,0.061624525,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"56.5832,56.5215,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,56.5215353,0.865227875,0.230394337,1,0.507427965,0.810435722,0.679475826,0.144578313,"56.5215,56.5033,56.4277,56.2401,56.1020,55.9326,55.8205,55.7267,55.6954,55.6563,","0.2304,0.2563,0.2959,0.3873,0.4702,0.5964,0.7018,0.8004,0.8104,0.8104,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,55.65630742,0.310126859,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"55.6563,55.3462,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,55.34618057,0.516713694,0.301530025,1,0.457893667,0.560244346,0.679475826,0.144578313,"55.3462,55.3305,55.2915,55.1794,55.0569,54.9735,54.9057,54.8667,54.8295,","0.3015,0.3291,0.3638,0.4149,0.4732,0.5165,0.5533,0.5602,0.5602,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,54.82946687,0.302530983,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"54.8295,54.5269,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,54.52693589,0.241207135,0.135277998,1,0.565259043,1.243702968,0.679475826,0.144578313,"54.5269,54.4820,54.3920,54.3430,54.3021,54.2857,","0.1353,0.2125,0.4992,0.8565,1.2437,1.2437,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,54.28572875,0.085853387,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"54.2857,54.1999,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,54.19987537,0.228942365,0.223178211,1,0.223178211,0.223178211,0.679475826,0.144578313,"54.1999,53.9709,","0.2232,0.2232,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.970933,0.049059078,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"53.9709,53.9219,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.92187392,0.306619239,0.327278653,1,0.327278653,0.327278653,0.679475826,0.144578313,"53.9219,53.6153,","0.3273,0.3273,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.61525468,0.053147335,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"53.6153,53.5621,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.56210735,0.237118878,0.225379815,1,0.225379815,0.225379815,0.679475826,0.144578313,"53.5621,53.3250,","0.2254,0.2254,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.32498847,0.065412104,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"53.3250,53.2596,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.25957637,0.151265491,0.225379815,1,0.225379815,0.225379815,0.679475826,0.144578313,"53.2596,53.1083,","0.2254,0.2254,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.10831087,0.036794309,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"53.1083,53.0715,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,53.07151657,0.694073224,0.448064948,1,0.705973815,0.89077275,0.679475826,0.144578313,"53.0715,53.0429,53.0020,52.7608,52.5850,52.4665,52.4174,52.3774,","0.4481,0.5091,0.5453,0.6767,0.7918,0.8821,0.8908,0.8908,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,52.37744334,0.070395518,0.03125,0,0.03125,0.03125,0.679475826,0.144578313,"52.3774,52.3070,","0.0583,0.0583,"
Sierra del Toro dc1,8,Cerro Toro,slopechannel,2,52.30704782,0.232305209,0.225697648,1,0.225697648,0.225697648,0.679475826,0.144578313,"52.3070,52.0747,","0.2257,0.2257,"
